URL,ORP_kod,ORP_nazev,POU_kod,POU_nazev,PSC,RSOB_ID,RUIAN_ID,adresni_posta,bud_ID,cast_obce_dil_kod,cast_obce_dil_nazev,cast_obce_kod,cast_obce_nazev,cislo_domovni_typ,cislo_orientacni_typ,druh_domu_SLDB_hodnota,druh_domu_SLDB_kod,druh_domu_SLDB_text,druh_plynu_hodnota,druh_plynu_kod,druh_plynu_text,druh_vlastnika_SLDB_hodnota,druh_vlastnika_SLDB_kod,druh_vlastnika_SLDB_text,druh_vlastnika_hodnota,druh_vlastnika_kod,druh_vlastnika_text,duplicita_domovniho_cisla_kod,duplicita_domovniho_cisla_nazev,financni_urad_kod,financni_urad_nazev,katastralni_uzemi_kod,katastralni_uzemi_nazev,klasifikace_CZCC_kod,klasifikace_CZCC_popis,ISKN_ID,ulice_nazev,cislo_domovni,cislo_orientacni,kraj_NUTS_kod,kraj_NUTS_nazev,material_nosnych_zdi_hodnota,material_nosnych_zdi_kod,material_nosnych_zdi_text,matricni_urad_kod,matricni_urad_nazev,mestsky_obvod_kod,mestsky_obvod_nazev,mestsky_obvod_prahy_kod,mestsky_obvod_prahy_nazev,nadzemni_podlazi_SLDB_hodnota,nadzemni_podlazi_SLDB_kod,nadzemni_podlazi_SLDB_text,obec_kod,obec_nazev,obestaveny_prostor_m3_hodnota,obestaveny_prostor_m3_kod,obestaveny_prostor_m3_text,obvykly_pobyt_SLDB_hodnota,obvykly_pobyt_SLDB_kod,obvykly_pobyt_SLDB_text,okres_kod,okres_nazev,parcelni_cislo,pocet_bytu_hodnota,pocet_bytu_kod,pocet_bytu_text,pocet_evidovanych_obyvatel_hodnota,pocet_evidovanych_obyvatel_kod,pocet_evidovanych_obyvatel_text,pocet_podlazi_hodnota,pocet_podlazi_kod,pocet_podlazi_text,podlahova_plocha_m2_hodnota,podlahova_plocha_m2_kod,podlahova_plocha_m2_text,presah_jina_obec_kod,presah_jina_obec_nazev,pripojeni_odpad_hodnota,pripojeni_odpad_kod,pripojeni_odpad_text,pripojeni_plyn_hodnota,pripojeni_plyn_kod,pripojeni_plyn_text,pripojeni_vodovod_SLDB_hodnota,pripojeni_vodovod_SLDB_kod,pripojeni_vodovod_SLDB_text,pripojeni_vodovod_hodnota,pripojeni_vodovod_kod,pripojeni_vodovod_text,rohovy_objekt_kod,rohovy_objekt_nazev,souradnice_definicniho_bodu,spravni_obvod_prahy_kod,spravni_obvod_prahy_nazev,statisticky_obvod_kod,statisticky_obvod_nazev,stavebni_urad_kod,stavebni_urad_nazev,topne_medium_hlavni_hodnota,topne_medium_hlavni_kod,topne_medium_hlavni_text,topne_medium_vedlejsi_hodnota,topne_medium_vedlejsi_kod,topne_medium_vedlejsi_text,trvaly_pobyt_SLDB_hodnota,trvaly_pobyt_SLDB_kod,trvaly_pobyt_SLDB_text,typ_vyuziti_kod,typ_vyuziti_popis,ulice_kod,uzemne_technicka_jednotka_kod,uzemne_technicka_jednotka_nazev,vchod,vystavba_rekonstrukce_SLDB_hodnota,vystavba_rekonstrukce_SLDB_kod,vystavba_rekonstrukce_SLDB_text,vytah_hodnota,vytah_kod,vytah_text,zakladni_sidelni_jednotka_dil_kod,zakladni_sidelni_jednotka_dil_nazev,zakladni_sidelni_jednotka_kod,zakladni_sidelni_jednotka_nazev,zastavena_plocha_m2_hodnota,zastavena_plocha_m2_kod,zastavena_plocha_m2_text,zpusob_vytapeni_SLDB_hodnota,zpusob_vytapeni_SLDB_kod,zpusob_vytapeni_SLDB_text,zpusob_vytapeni_hodnota,zpusob_vytapeni_kod,zpusob_vytapeni_text,zpusob_vyuziti_KN_RUIAN_kod,zpusob_vyuziti_KN_RUIAN_popis
http://apl.czso.cz/irso4/buddet.jsp?budid=1801943&idob=1017029211&b=11,6203,Brno,62031,Brno,60200,1017029211,18945252,Brno 2,1801943,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505639702,Zámečnická,182,5,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,5,10-14,40711 (CZ0642),Brno-město,1017029211,9,6,7-9 bytů, ,6,15-19,6,6,6 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005270010,,1,          ,          ,535141,Statistický obvod 1147,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,6,15-19,3,Budova pro bydlení,35459,610003,Město Brno,1, ,10,1919 a dříve, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,3,lokální (kotel nebo jiné topidlo v bytě),6,"Stavba pro bydlení, ve které převažuje funkce bydlení"
http://apl.czso.cz/irso4/buddet.jsp?budid=1578270&idob=1017029202&b=11,6203,Brno,62031,Brno,60200,1017029202,18945244,Brno 2,1578270,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,123012,Budovy pro obchod a služby,505711702,Zámečnická,181,3,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017029202,0,0,0 bytů, ,          ,          ,5,5,5 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005260000,,1,          ,          ,535141,Statistický obvod 1147,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",35459,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=1410445&idob=1017029199&b=11,6203,Brno,62031,Brno,60200,1017029199,18945236,Brno 2,1410445,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,12,Obec, ,3,obec,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505894702,Zámečnická,173,8,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,6,15-19,40711 (CZ0642),Brno-město,1017029199,12,7,10-14 bytů, ,8,30-39,6,6,6 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005290000,,2,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,0,0,3,Budova pro bydlení,35459,610003,Město Brno,2, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=3342688&idob=1017029199&b=11,6203,Brno,62031,Brno,60200,1017029199,18945236,Brno 2,3342688,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,12,Obec, ,3,obec,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505894702,Veselá,173,2,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,7,20-29,40711 (CZ0642),Brno-město,1017029199,8,6,7-9 bytů, ,7,20-29,5,5,5 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005290000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,10,50-59,3,Budova pro bydlení,34452,610003,Město Brno,1, ,3,1920-1945, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=1597199&idob=1017029181&b=11,6203,Brno,62031,Brno,60200,1017029181,18945228,Brno 2,1597199,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,127411,Budovy nebytové ostatní,505770702,Veselá,172,6,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,7,20-29,40711 (CZ0642),Brno-město,1017029181,7,6,7-9 bytů, ,4,6 - 9,7,7,7 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005340000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,5,10-14,3,Budova pro bydlení,34452,610003,Město Brno,1, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,3,lokální (kotel nebo jiné topidlo v bytě),19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=832551&idob=1017029172&b=11,6203,Brno,62031,Brno,60200,1017029172,18945210,Brno 2,832551,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,6,Jiná právnická osoba, ,4,ostatní právnické osoby,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505634702,Česká,170,19,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,6,6-8 podlaží,582786,Brno,          ,          ,          , ,5,10-14,40711 (CZ0642),Brno-město,1017029172,11,7,10-14 bytů, ,5,10-14,6,6,6 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,3,Bez plynu, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2006050000,,1,          ,          ,535079,Statistický obvod 1140,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,5,10-14,3,Budova pro bydlení,22551,610003,Město Brno,1, ,3,1920-1945, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,9,Kotelna mimo dům, ,2,centrální dálkové (kotel mimo stavbu),3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=1813443&idob=1017029164&b=11,6203,Brno,62031,Brno,60200,1017029164,18945201,Brno 2,1813443,411582,Brno-město,411582,Brno-město,číslo popisné, , ,19,Provozní budovy s byty, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505643702,Česká,169,17,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,6,6-8 podlaží,582786,Brno,          ,          ,          , ,1,1,40711 (CZ0642),Brno-město,1017029164,0,0,0 bytů, ,1,1,6,6,6 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,3,Bez plynu, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2006060000,,1,          ,          ,535079,Statistický obvod 1140,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,1,1,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",22551,610003,Město Brno,1, ,11,1991-2000, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,9,Kotelna mimo dům, ,2,centrální dálkové (kotel mimo stavbu),19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=2612600&idob=1017029156&b=11,6203,Brno,62031,Brno,60200,1017029156,18945198,Brno 2,2612600,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505641702,Česká,168,15,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,4,6 - 9,40711 (CZ0642),Brno-město,1017029156,8,6,7-9 bytů, ,3,3 - 5,6,6,6 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2006070000,,1,          ,          ,535079,Statistický obvod 1140,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,3,3 - 5,3,Budova pro bydlení,22551,610003,Město Brno,1, ,10,1919 a dříve, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=1096870&idob=1017029148&b=11,6203,Brno,62031,Brno,60200,1017029148,18945180,Brno 2,1096870,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505657702,Česká,167,13,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,4,6 - 9,40711 (CZ0642),Brno-město,1017029148,4,4,4 byty, ,5,10-14,4,4,4 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2006080000,,1,          ,          ,535079,Statistický obvod 1140,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,5,10-14,3,Budova pro bydlení,22551,610003,Město Brno,1, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=2262086&idob=1017029130&b=11,6203,Brno,62031,Brno,60200,1017029130,18945171,Brno 2,2262086,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,123012,Budovy pro obchod a služby,505571702,Veselá,166,18,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017029130,0,0,0 bytů, ,          ,          ,2,2,2 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2006090000,,1,          ,          ,535079,Statistický obvod 1140,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",34452,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,19,Stavba jiného než výše uvedeného způsobu využití
http://apl.czso.cz/irso4/buddet.jsp?budid=832907&idob=1017029121&b=11,6203,Brno,62031,Brno,60200,1017029121,18945163,Brno 2,832907,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505801702,Veselá,165,16,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,5,5 podlaží,582786,Brno,          ,          ,          , ,5,10-14,40711 (CZ0642),Brno-město,1017029121,9,6,7-9 bytů, ,3,3 - 5,5,5,5 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2006110000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,3,3 - 5,3,Budova pro bydlení,34452,610003,Město Brno,1, ,10,1919 a dříve, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=832909&idob=1017029113&b=11,6203,Brno,62031,Brno,60200,1017029113,18945155,Brno 2,832909,411582,Brno-město,411582,Brno-město,číslo popisné, , ,19,Provozní budovy s byty, ,          ,          , ,9,Nezjištěno, ,9,nezjištěno,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505523702,Veselá,164,14,3115 (CZ064),Jihomoravský kraj, ,99,Nezjištěno,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,99,Nezjištěno,582786,Brno,          ,          ,          , ,2,2,40711 (CZ0642),Brno-město,1017029113,0,0,0 bytů, ,          ,          ,5,5,5 podlaží,          ,          ,          ,0,ne, ,9,Nezjištěno, ,9,Nezjištěno, ,9,Nezjištěno, ,9,nezjištěno,2006120000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,0,0,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",34452,610003,Město Brno,1, ,99,Nezjištěno, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,99,Nezjištěno, ,9,nezjištěno,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=1597198&idob=1017029105&b=11,6203,Brno,62031,Brno,60200,1017029105,18945147,Brno 2,1597198,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,121112,"Budovy restaurací, barů, kaváren",505622702,Česká,163,5,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017029105,0,0,0 bytů, ,          ,          ,4,4,4 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2006130010,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",22551,610003,Město Brno,1, ,          ,          , ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,15,"Stavba pro služby, tělesnou výchovu a rekreaci, kulturu, zdravotnictví a sociální péči, předškolní zařízení, školství a učiliště včetně internátů a kolejí, vědu a výzkum apod."
http://apl.czso.cz/irso4/buddet.jsp?budid=832549&idob=1017029091&b=11,6203,Brno,62031,Brno,60200,1017029091,18945139,Brno 2,832549,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,6,Jiná právnická osoba, ,4,ostatní právnické osoby,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505814702,Česká,161,1,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,6,6-8 podlaží,582786,Brno,          ,          ,          , ,5,10-14,40711 (CZ0642),Brno-město,1017029091,18,8,15-19 bytů, ,4,6 - 9,6,6,6 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2006140000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,4,6 - 9,3,Budova pro bydlení,22551,610003,Město Brno,1, ,10,1919 a dříve, ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,9,Kotelna mimo dům, ,2,centrální dálkové (kotel mimo stavbu),3,Budova pro bydlení
http://apl.czso.cz/irso4/buddet.jsp?budid=1813442&idob=1017029083&b=11,6203,Brno,62031,Brno,60200,1017029083,18945121,Brno 2,1813442,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,123012,Budovy pro obchod a služby,505518702,Česká,160,4,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017029083,0,0,0 bytů, ,          ,          ,6,6,6 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005420000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu",22551,610003,Město Brno,1, ,          ,          , ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,5,"Zařízení veřejné správy a řízení, školské a výchovné, kulturní a osvětové, sportovní a tělovýchovné, zdravotnické a sociální a obchodu"
http://apl.czso.cz/irso4/buddet.jsp?budid=1096873&idob=1017029075&b=11,6203,Brno,62031,Brno,60200,1017029075,18945112,Brno 2,1096873,411582,Brno-město,411582,Brno-město,číslo popisné, , ,4,Bytový dům, ,          ,          , ,1,Fyzická osoba, ,1,fyzická osoba,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,112211,Budovy tří a vícebytové - typové,505676702,Česká,156,6,3115 (CZ064),Jihomoravský kraj, ,10,"Kámen, cihly, tvárnice vč. kombinací",8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,4,4 podlaží,582786,Brno,          ,          ,          , ,7,20-29,40711 (CZ0642),Brno-město,1017029075,24,9,20-29 bytů, ,6,15-19,5,5,5 podlaží,          ,          ,          ,0,ne, ,1,Přípoj na kanalizační síť, ,1,Plyn z veřejné sítě, ,1,Vodovod v domě - z veřejné sítě, ,1,s vodovodem,2005430000,,1,          ,          ,535125,Statistický obvod 1145,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,8,30-39,3,Budova pro bydlení,22551,610003,Město Brno,1, ,10,1919 a dříve, ,2,bez výtahu,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,8,Bez ústředního topení, ,4,bez topení,6,"Stavba pro bydlení, ve které převažuje funkce bydlení"
http://apl.czso.cz/irso4/buddet.jsp?budid=2506727&idob=1017029059&b=11,6203,Brno,62031,Brno,60200,1017029059,18945091,Brno 2,2506727,411582,Brno-město,411582,Brno-město,číslo popisné, , ,          ,          , ,          ,          , ,          ,          , ,          ,          ,ano,,2887,"Finanční úřad pro Jihomoravský kraj, územní pracoviště Brno I",610003,Město Brno,122019,Budovy administrativní ostatní,505606702,Česká,154,12,3115 (CZ064),Jihomoravský kraj, ,          ,          ,8265,Úřad městské části Brno-střed - Matrika,550973,Brno-střed,          ,          , ,          ,          ,582786,Brno,          ,          ,          , ,          ,          ,40711 (CZ0642),Brno-město,1017029059,0,0,0 bytů, ,          ,          ,7,7,7 podlaží,          ,          ,          ,0,ne, ,          ,          , ,          ,          , ,          ,          , ,          ,          ,2005600000,,1,          ,          ,535109,Statistický obvod 1143,607111,Stavební úřad - Úřad městské části Brno-střed, ,          ,          , ,          ,          , ,          ,          ,10,"Stavba sloužící více účelům (např. obchodnímu, administrativnímu, bytovému, rekreačnímu apod.).",22551,610003,Město Brno,1, ,          ,          , ,1,s výtahem,100140,Náměstí Svobody,10014,Náměstí Svobody,          ,          ,          , ,          ,          , ,          ,          ,19,Stavba jiného než výše uvedeného způsobu využití
